06/21/22 10:20:23 am:INFO:Get LATEST chromedriver version for 102.0.5005 google-chrome
06/21/22 10:20:23 am:INFO:Driver [/home/ticvictech/.wdm/drivers/chromedriver/linux64/102.0.5005.61/chromedriver] found in cache
06/21/22 10:20:24 am:INFO:************ Launch the Browser **************
06/21/22 10:20:30 am:INFO:******* Enter the Username *******Infoquick
06/21/22 10:20:41 am:INFO:******* Enter the Password *******Infoquick@123
06/21/22 10:20:49 am:INFO:******* Click the Captcha checkbox *******
06/21/22 10:20:51 am:INFO:********** Click on Login button **************
06/21/22 10:21:01 am:INFO:************** Login Page URL Title verification Passed***************
06/21/22 10:25:24 am:INFO:====== WebDriver manager ======
06/21/22 10:25:24 am:INFO:Current google-chrome version is 102.0.5005
06/21/22 10:25:24 am:INFO:Get LATEST chromedriver version for 102.0.5005 google-chrome
06/21/22 10:25:24 am:INFO:Driver [/home/ticvictech/.wdm/drivers/chromedriver/linux64/102.0.5005.61/chromedriver] found in cache
06/21/22 10:25:25 am:INFO:************ Launch the Browser **************
06/21/22 10:25:35 am:INFO:*************Home Page Title verification is passed *************
06/21/22 10:25:35 am:INFO:====== WebDriver manager ======
06/21/22 10:25:35 am:INFO:Current google-chrome version is 102.0.5005
06/21/22 10:25:35 am:INFO:Get LATEST chromedriver version for 102.0.5005 google-chrome
06/21/22 10:25:35 am:INFO:Driver [/home/ticvictech/.wdm/drivers/chromedriver/linux64/102.0.5005.61/chromedriver] found in cache
06/21/22 10:25:36 am:INFO:************ Launch the Browser **************
06/21/22 10:25:43 am:INFO:******* Enter the Username *******Infoquick
06/21/22 10:25:53 am:INFO:******* Enter the Password *******Infoquick@123
06/21/22 10:26:01 am:INFO:******* Click the Captcha checkbox *******
06/21/22 10:26:03 am:INFO:********** Click on Login button **************
06/21/22 10:26:13 am:INFO:************** Login Page URL Title verification Passed***************
